Title,Price,Location_Category,Link,Brand,Model,Condition,Description
Samsung Galaxy Tab 4GB RAM 512GB,"Rs 128,500",Unknown,https://ikman.lk/en/ad/samsung-galaxy-tab-4gb-ram-512gb-for-sale-colombo-77792,SAMSUNG,4GB 512GB,Used,"Samsung T545, 4/64gb, 10 inch screen, android version 11 with rubber causing"
XIAOMI Tablet 4GB RAM 1TB Storage,"Rs 170,999",Unknown,https://ikman.lk/en/ad/xiaomi-tablet-4gb-ram-1tb-storage-for-sale-colombo-64115,XIAOMI,4GB 1TB,Used,"NE❌️EL  ‎(Nexel)‎ Powering Your Tech Future PLEASE CALL BEFORE YOU REACH OUR SHOPTO CHECK WHETHER THE STOCK IS AVAILABLE OR NOT‎‎* Brand new Sealed Pack‎* 100% Genuine Products ‎* Credit Card Payments Accepted.(Condition Apply)‎* ⁠Prizes will change according to colour changes and country region‎*Best after sales support and service ‎*koko payment accepted 💫‎*one year warranty 🔥‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months ‎●12 Months ‎●24 Months ‎●40 Months ‎‎*Cash on Delivery (Colombo Only)‎*Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎Authorised Dealer for‎‎For More Details Please Contact us or Visit Our Showroom ‎‎NE❌️EL ‎No:1/34U 1st Floor,‎Liberty Plaza‎‎‎Bussines hours‎10.00 AM - 07.30 PM‎Chat on WhatsApp‎"
Apple iPad 4GB RAM 256GB,"Rs 133,500",Unknown,https://ikman.lk/en/ad/apple-ipad-4gb-ram-256gb-for-sale-colombo-80262,APPLE,4GB 256GB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ MAHARAGAMA emobile ප්‍රදර්ශනාගාරයට හා emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★★ අපගේන් මිලදි ගන්නා සැම දුරකතනයක් සදහාම TRCSL APPROVED.+ Genuine Sealed Pack.★ අපගේ මිල ගනන් වෙනස් වන්නේ නැත .,වංචනිකයන්ට අසු නොවන්න..!#Promotion_Price★ Apple Ipad Air 8 M4 11Inch 128GB WIFI - Rs.202,990/=🔴 1 YEAR APPLECARE WARRANTY / DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED.✔ 100% Brand New Sealed Box With Untouched Original Accessories.Price Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.★★ If you Exchange Phones Please Call for Offers.★★★★ CREDIT CARD PAYMENTS ACCEPTED ★★★★ INSTALLMENT PLAN AVAILABLE ★★ 12/24/36 MONTH ★★Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama(google ""emobile.lk"" for Direction)• Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 05.00 PM On Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්රී ලංකාවේ වෙනත් ප්රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)●☞ DELIVERY LOCATION - .🚩 ●COLOMBO. 🚩 ●PILIYANDALA. 🚩 ●NUGEGODA. 🚩 ●MAHARAGAMA. 🚩 ●MORATUWA.🚩 ●PANADURA. 🚩 ●BORELLA. 🚩 ●KOLLOPITIYA. 🚩 ●BAMBALAPITIYA. 🚩 ●BATHTHARAMULLA. 🚩 ●KOTTE. 🚩 MALABE. 🚩 BORELESGAMUWA.★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි.මෙම දීමනා මිලදී ගැනිමෙදි මෙම post එක ඉදිරිපත් කරන්න.★005."
HUAWEI Tablet 16GB RAM 64GB Storage,"Rs 62,999",Unknown,https://ikman.lk/en/ad/huawei-tablet-16gb-ram-64gb-storage-for-sale-colombo-16949,HUAWEI,16GB 64GB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Price★ Black View Tab 60 Pro (4GB RAM|128GB) - Rs.42,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.★ Black View Tab 60 Pro (4GB RAM|128GB) - Rs.45,990/=✔ 18 Month NEXUS Company Warranty.(Hardware & Software)✔ 100% Brand New Sealed Box With Untouched Original AccessoriesPrice Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★17"
HUAWEI Tablet 2GB RAM 256GB Storage,"Rs 97,999",Unknown,https://ikman.lk/en/ad/huawei-tablet-2gb-ram-256gb-storage-for-sale-colombo-38278,HUAWEI,2GB 256GB,New,"Laptop Outlet Pvt Ltd ආයතනයේ  මහරගම සහ පිලියන්දල ශාඛා ඇත.Original Brand new Laptop with Full Keyboard and IPS Screen..Laptop Configuration පහත සදහන් කර ඇත..Brand-new Core i5-14th Gen Laptop with Seal Box 💯 warranty Totally  3 Years  Laptop Configuration is mentioned below.✅ Intel Core i5 - 14th Generation ✅ 14th Generation✅ 512GB NVMe SSD✅ DDR5 8GB Ram ( Upgrade to 32GB) ✅ 15.6"" FHD LED Display👍Backlit Keyboard with Numeric Pad ✅ Intel HD Irish graphic 4GB on board VGA✅ USB x3✅ HDMI Output✅ 3.5mm Audio Output✅ Long Battery Life✅ Free Genuine Windows 11Pro💯 අවුරුද්දක වගකීමක් සහ වසර දෙකක සේවා වගකීමක්💯 One Year Full Warranty & Two Years Service Warrantyඅප ඉතාමත් උසස් තත්වයේ පවතින ලැප්ටොප් පරිගණක, ඕස්ට්‍රේලියා 🇦🇺 සහ සිංගප්පූරුවෙන් 🇸🇬 සෘජුව ආනයනය කරන අතර ඒ සදහා වගකීම් කාලයක්ද ලබාදෙනු ලැබේ. ව්‍යාජ උපකරණ ගෙන්වන ස්ථාන වෙත ගොස් ඔබගේ මුදලුත් ඉතාමත් වටිනා කාලය නාස්ති නොකරගන්න.We import high quality laptops directly from Australia 🇦🇺 and Singapore 🇸🇬 with warranty period. Don't waste your money and valuable time by going to fake equipment importers. 🗼VISA™️ & Master™️ Card Accept🗼🚚Cash on Delivery in Gampaha and Colombo🛵📦Island wide Delivery available📦📦දිවයින පුරා බෙදාහැරීමේ පහසුකම් ඇත📦 📌පැමිණෙන්න අපගේ ශාඛාවන් වෙත.📌 Visit our branches.🔴 මහරගම ශාඛාව - 28A, දෙහිවල පාර, මහරගම.🔴 Maharagama Branch - 28A, Dehiwala Road, Maharagama.🔴 ගම්පහ ශාඛාව - 21, වොර්ඩ් සිටි සාප්පු සංකීර්ණය , ක්වින්ස් පාර, ගම්පහ..🔴 Gampaha  Branch - 21 , Ward city Shopping Complex, Quins marry Rd, Gampaha"
HUAWEI Tablet 16GB RAM 256GB Storage,"Rs 89,999",Unknown,https://ikman.lk/en/ad/huawei-tablet-16gb-ram-256gb-storage-for-sale-colombo-92843,HUAWEI,16GB 256GB,Used,"ORIGINAL LENOVO M9 4GB 64GB TABLET FOR SALE. TRCSL APPROVED.Dubai Imported / Authorized Agent's Warranty / Pre-ownedTHE LOWEST PRICE IN SRI LANKA! ශ්‍රී ලංකාවේ අඩුම මිල අපෙන්! Cash Discounted Price: Rs.34,990/= 'KOKO Payments' සමගින් මාස 6කින් ගෙවන්න ගන්න!⭐️ 1 YEAR WARRANTY | වසරක වගකීම**(කොන්දේසි අදාළ වේ.)*🔴 100% BRAND NEW CONDITION 🔴 100% WORKING CONDITION 📱 9.0 Inches High Resolution Display 📱 64B Storage | 4GB RAM📱 Ultra Clear Super High Quality Camera📱 5,100mAh Perfect Battery Capacity📣 Real Pictures Attached.📣 Exchange Possible.💳 We Accept Credit Cards (VISA / MASTER / AMEX) & Bank Transfers💳 We Accept 'KOKO Payments' (Buy Now, Pay Later!)🎀 සුවිශේෂී හුවමාරු වට්ටම්! 🎀ඔබ දැනට භාවිතා කරන ජංගම දුරකථනය හෝ ලැප්ටොප් පරිගණකය සඳහා ඉහළම සාධාරණ මිළක් අපෙන්!  🚚 ශ්‍රී ලංකාවේ ඕනෑම ස්ථානයකට ආරක්ෂිතව ගෙන්වා ගත හැක. භාණ්‌ඩය ඔබ වෙත ලැබුණු පසු මුදල් ගෙවන්න. Island-wide Cash On Delivery. 🚚 කොළඹ සහ ගම්පහ දිස්ත්‍රික්කයේ ඕනෑම ස්ථානයකට පැයක් වැනි කෙටි කාලයක් තුළ ගෙන්වා ගත හැක. (Money-Back Guarantee)—————————————————————📌️ THE SMART HUB (PVT) LTD139/E3, Kandy Road, Kadawatha. (කඩවත කලර් ලයිට්ස් අසල, මහජන බැංකුවට යාබද ගොඩනැගිල්ලේ ඉහළ මහළ) 🕘 සෑම දිනකම උදැසන 09.00 සිට රාත්‍රී 8.00 දක්වා විවෘතයි.ශාඛා: කොළඹ, කඩවත, යක්කල, ගාල්ල, මාතර ————————————————————මෙම දැන්වීම ඉදිරිපත්කර සුවිශේෂී දීමනාව ලබාගන්න.සැළකිය යුතුයි: අලුත්වැඩියා කරන ලද (Repaired) හෝ නවීකරණය කරන ලද (Refurbished) භාණ්ඩ අප ආයතනය මගින් අලෙවිකරනු නොලැබේ."
Samsung Galaxy Tab 8GB RAM 256GB,"Rs 118,000",Unknown,https://ikman.lk/en/ad/samsung-galaxy-tab-8gb-ram-256gb-for-sale-colombo-25286,SAMSUNG,8GB 256GB,Used,"Samsung Galaxy A9 plus 4GB 64GB 5GBrand new conditionFull set with box With warranty ⭐️Delivery can be arrange to door step🚚⭐️Credit card & Debit card accepted💳⭐️Exchange accepted any phone 📱 ව්‍යාජ දුරකථන අලෙවි කරන්නන්ට නොරැවටෙන්න. 100% company warranty දුරකථන අඩුම මිලට අපෙන් පමණයි.දුරකථන විකිණිම,අමතර උපාංග විකිණිම හා දුරකථන මිලට ගැනිම.⭐️Shop Location kiribathgoda Makola.⭐️Online store island wide delivery arrange.SKN Mobile Kiribathgoda,Makola South Makola.z"
Samsung Galaxy Tab 2GB RAM 128GB,"Rs 67,500",Unknown,https://ikman.lk/en/ad/samsung-galaxy-tab-2gb-ram-128gb-for-sale-colombo-85013,SAMSUNG,2GB 128GB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Price ★ Samsung Galaxy Tab S10 FE  WIFI (8GB RAM|128GB) - Rs.117,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.Price Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★"
Apple iPad 8GB RAM 256GB,"Rs 164,999",Unknown,https://ikman.lk/en/ad/apple-ipad-8gb-ram-256gb-for-sale-colombo-42987,APPLE,8GB 256GB,Used,"(Opposite To Gammana Road, Near By People's Leasing Maharagama , Sen-Saal Maharagama / Sampath Bank Super Branch Maharagama / Teaching Training College Maharagama) Parking Facility Available.(ගම්මාන පාර ඉදිරිපිට / පීපල්ස් ලීසින් මහරගම අසල / සෙන්-සාල් මහරගම අසල  /ගුරු විද්‍යාලය / මහරගම සම්පත් බැංකුව සුපර් ශාඛාව අසල) වාහන නැවතිමේ පහසුකම් ඇත.★ අපගේ www.emobile.lk වෙබ් අඩවියට පිවිසෙන්න. ★#Promotion_Price★ Black View Tab Mega 2 (12GB RAM|256GB) - Rs.83,990/=🔴 DIRECT IMPORT / BRAND NEW / SEALED PACK / ORIGINAL / NON TRCSL APPROVED / 1 WEEK CHECKING WARRANTY.★ Black View Tab Mega 2 (12GB RAM|256GB) - Rs.84,990/=✔ 18 Month NEXUS Company Warranty.(Hardware & Software)✔ 100% Brand New Sealed Box With Untouched Original AccessoriesPrice Change Day By Day Call Us For The Best Price.දවසින් දවස මිල ගනන් වෙනස් වේ අඩුම මිල ගනන් සදහා අපව අමතන්න.🔴 KOKO PAYMENT AVAILABLE 👉 CREDIT CARD PAYMENTS ACCEPTED💳👉 NSTALLMENT PLAN AVAILABLE💳👉 Delivery can be Arranged...🛵🚛🔴 Visit Our Shop :emobile Maharagama - emobile.lkEMOBILE (PVT) LTDNo.207/1/1C,High Level Road,Maharagama.(google ""emobile Maharagama"" for Direction)🔴 Business Hours :09:00 AM to 09:00 PM Weekdays & Saturday09.00 AM to 09.00 PM on Sundays(ඔබ කොළඹ නගරය තුළ සිටින අයෙකු නම්, පැය 3ක් වැනි කෙටි කාලයක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැකි අතර එය ලැබුණු පසුව ගෙවීම් කළ හැක. | ඔබ ශ්‍රි ලංකාවේ වෙනත් ප්‍රදේශයක සිටින අයෙකු නම් පැය 24ක් තුළදී භාණ්ඩය ඔබ වෙත ගෙන්වා ගත හැක.)🔴☞ SAME DAY DELIVERY LOCATION - 🚩●Around COLOMBO 🚩●COLOMBO 🚩●BORELLA 🚩●KOLLOPITIYA 🚩●BAMBALAPITIYA 🚩●BATHTHARAMULLA 🚩 ●KOTTE 🚩●MALABE 🚩●BORELESGAMUWA 🚩●PILIYANDALA 🚩●NUGEGODA 🚩●MAHARAGAMA🚩●AVISSAWELLA 🚩●RATHNAPURA🚩●NEG0MBO 🚩●KADAWATHA 🚩●GAMPATHA 🚩●MORATUWA🚩●PANADURA 🚩●KALUTHARA 🚩●ATHUTHGAMA 🚩●GALLE 🚩●MATHARA ★ මෙම විශේෂ දීමනාව තොග අවසන් වනතුරු පමණයි. මෙම දීමනා මිලදී ගැනිමෙදි මෙම Post එක ඉදිරිපත් කරන්න.★17"
HUAWEI Tablet 2GB RAM 128GB Storage,"Rs 31,000",Unknown,https://ikman.lk/en/ad/huawei-tablet-2gb-ram-128gb-storage-for-sale-colombo-54984,HUAWEI,2GB 128GB,Used,PHONE PARADISE (PVT) LTD💥 IPAD A16 11 GEN 128GB WIFI.💥 BRAND NEW SEALED PACK.💥 EXCHANGE POSSIBLE.💥 CARD PAYMENT AVAILABLE FOR INSTALLMENT PLANS AVAILABLE.PHONE PARADISE (PVT) LTD.💥 NO 250/76 GROUND FLOOR KOLLUPITIYA LIBERTY PLAZA COLOMBO-03.
ASUS Tablet 16GB RAM 1TB Storage,"Rs 188,000",Unknown,https://ikman.lk/en/ad/asus-tablet-16gb-ram-1tb-storage-for-sale-colombo-70919,ASUS,16GB 1TB,Used,"X-MOBILESAMSUNG GALAXY• Brand New Sealed Pack• 100% Genuine Products• Credit Card Payments Accepted (Conditions Apply)• Best After-Sales Support and Service• One Year Software Warranty• Cash on Delivery (Colombo Only)• Delivery  Pickup Location - Liberty Plaza, Colombo 03• රටේ පවතින තත්ත්වය හේතුවෙන් ජංගම දුරකථනවල මිල ගණන් දවසින් දවස වෙනස් වන බැවින්, කරුණාකර අප වෙත ඇමතුමක් ලබාදී අද දින මිල ගණන් අහන්න.Authorized Dealer for:Flexible Payment Options:• Installment plans available for up to 40 months• 0% Interest Financing Available for Bank Installments (Terms and Conditions Apply)• Koko Payment Options Available (Terms and Conditions Apply)For More Details, Please Contact Us or Visit Our ShowroomX Mobile  No: 42N, Ground Floor,  Liberty Plaza,  Colombo 03  Google Search ""X MOBILE"" for DirectionsBusiness Hours:  10:00 AM - 07:00 PMChat with Us on WhatsAppGet your items delivered to you! 🔥"
ASUS Tablet 16GB RAM 256GB Storage,"Rs 98,500",Unknown,https://ikman.lk/en/ad/asus-tablet-16gb-ram-256gb-storage-for-sale-colombo-57332,ASUS,16GB 256GB,Used,"‎⭕MOBILE CARE ‎‎🔰 Brand new Sealed Pack‎🔰 100% Genuine Products ‎🔰 Credit Card Payments Accepted.(Condition Apply)‎🔰 ⁠Prices will change according to color, country / region‎🔰After sales service and support will be provided‎🔰koko payment accepted ‎🔰one year warranty/ company warranty for limited stocks. ‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months‎●12 Months ‎●24 Months‎●40 Months ‎‎♦️Cash on Delivery (Colombo Only)‎♦️Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎For More Details Please Contact us or Visit  Showroom ‎MOBILE CARE ‎No 24,1ST FLOOR LIBERTY PLAZA COLOMBO 03‎‎‎Bussines hours‎10.00 AM - 07.30 PM"
AMAZON Tablet 8GB RAM 256GB Storage,"Rs 121,000",Unknown,https://ikman.lk/en/ad/amazon-tablet-8gb-ram-256gb-storage-for-sale-colombo-15547,AMAZON,8GB 256GB,New,"TECHXPERT TECHNOLOGY (PVT) LTD🔆BRAND NEW SEALED PACK🔆 12 MONTHS WARRANTY🔆 100% ORIGINAL🔆 EXCHANGE POSSIBLE🔆Card payment available for installments plans for selected cards only condition apply ☀️ CASH PRICE PLEASE NOTE : MOBILE PRICE VALID FOR ONLY WHEN YOU ARE PURCHASING TOTAL PACKAGE (TO AVOID WHOLESALE BUYERS)විශ්වාසවන්ත හා සුහදශීලී සේවාව සඳහා  අප අමතන්න.# තරගකාරී මිල ගණන්# දුරකථන හුවමාරුව ….# ක්‍රෙඩිට් කාඩ් පත් මගින් ගෙවීම් හා  තවත් ප්‍රතිලාභ රැසක්★★★★★★ ★★★★★★ ★★★★★★ TECHXPERT TECHNOLOGY (PVT) LTDCall - No.1/34R, First Floor, Liberty Plaza, Colombo 03.."
AMAZON Tablet 2GB RAM 128GB Storage,"Rs 31,000",Unknown,https://ikman.lk/en/ad/amazon-tablet-2gb-ram-128gb-storage-for-sale-colombo-28879,AMAZON,2GB 128GB,Used,PHONE PARADISE (PVT) LTD💥 SAMSUNG GALAXY TAB S10FE PLUS 128GB WIFI💥 BRAND NEW SEALED PACK.💥 EXCHANGE POSSIBLE.💥 CARD PAYMENT AVAILABLE FOR INSTALLMENT PLANS AVAILABLE.PHONE PARADISE (PVT) LTD.💥 NO 250/76 GROUND FLOOR KOLLUPITIYA LIBERTY PLAZA COLOMBO-03.
ASUS Tablet 4GB RAM 128GB Storage,"Rs 42,999",Unknown,https://ikman.lk/en/ad/asus-tablet-4gb-ram-128gb-storage-for-sale-colombo-43284,ASUS,4GB 128GB,Used,"‎⭕MOBILE CARE ‎‎🔰 Brand new Sealed Pack‎🔰 100% Genuine Products ‎🔰 Credit Card Payments Accepted.(Condition Apply)‎🔰 ⁠Prices will change according to color, country / region‎🔰After sales service and support will be provided‎🔰koko payment accepted ‎🔰one year warranty/ company warranty for limited stocks. ‎‎☆(SEYLAN BANK)‎●12 Months ‎●24 Months  ‎‎☆(COMMERCIAL BANK)‎●6 Months ‎●12 Months  ‎●18 Months ‎●24 Months ‎‎☆(SAMPATH BANK)‎●6 Months‎●12 Months ‎●24 Months‎●40 Months ‎‎♦️Cash on Delivery (Colombo Only)‎♦️Delivery & Pickup Loacation - Liberty Plaza Colombo 03 ‎‎For More Details Please Contact us or Visit  Showroom ‎MOBILE CARE ‎No 24,1ST FLOOR LIBERTY PLAZA COLOMBO 03‎‎‎Bussines hours‎10.00 AM - 07.30 PM"
